p;L;L(p);R(p);T(p)
70;75;1.18667;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0.0133333;2.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.13333;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.26667;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.09333;0;-1.#IND0
70;75;1.28;0;-1.#IND0
70;75;1.21333;0.0133333;3.00000
70;75;1.24;0.0133333;1.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.25333;0;-1.#IND0
70;75;1.24;0.0133333;2.00000
70;75;1.18667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.12;0.0133333;2.00000
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.25333;0.0133333;1.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.26667;0.0133333;1.00000
70;75;1.12;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0.0133333;2.00000
70;75;1.24;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.24;0.0133333;2.00000
70;75;1.21333;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.12;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.13333;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.14667;0.0133333;1.00000
70;75;1.14667;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.14667;0.0133333;1.00000
70;75;1.14667;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.22667;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.14667;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.14667;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.09333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;0.253333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.25333;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.22667;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.24;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.28;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.14667;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.25333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.14667;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
70;75;1.13333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.13333;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.25333;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.28;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.28;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.25333;0.0133333;1.00000
70;75;1.24;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.24;0.0133333;1.00000
70;75;1.22667;0.0133333;1.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.32;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.25333;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.28;0;-1.#IND0
70;75;1.30667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;0.173333;0.0133333;2.00000
70;75;1.2;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;0.213333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.13333;0.0133333;1.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.25333;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.10667;0.0133333;1.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.24;0.0133333;2.00000
70;75;1.21333;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.28;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.14667;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.22667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.17333;0.0133333;2.00000
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.12;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
70;75;0.266667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.28;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.25333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.13333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;0.2;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0.0133333;2.00000
70;75;1.2;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.24;0.0133333;1.00000
70;75;1.14667;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.25333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.2;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.22667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.14667;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.12;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
70;75;1.14667;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;0.186667;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.25333;0;-1.#IND0
70;75;1.2;0.0133333;2.00000
70;75;1.21333;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.16;0.0133333;1.00000
70;75;1.14667;0.0133333;2.00000
70;75;1.25333;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.22667;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.22667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.2;0.0133333;2.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;0.253333;0.0133333;2.00000
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.22667;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.24;0.0133333;1.00000
70;75;1.14667;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.14667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.12;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.26667;0;-1.#IND0
70;75;1.22667;0.0133333;1.00000
70;75;1.25333;0.0133333;1.00000
70;75;1.18667;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.2;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.17333;0;-1.#IND0
70;75;1.14667;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.22667;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.16;0.0133333;1.00000
70;75;1.12;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.17333;0.0133333;1.00000
70;75;1.24;0;-1.#IND0
70;75;1.12;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.18667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.2;0.0133333;1.00000
70;75;1.24;0.0133333;2.00000
70;75;1.24;0.0133333;1.00000
70;75;1.17333;0.0133333;1.00000
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.13333;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.16;0;-1.#IND0
70;75;1.24;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;1.25333;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.26667;0;-1.#IND0
70;75;1.18667;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.17333;0;-1.#IND0
70;75;0.2;0.0133333;1.00000
70;75;1.18667;0.0133333;1.00000
70;75;1.18667;0.0133333;2.00000
70;75;1.17333;0;-1.#IND0
70;75;1.2;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.24;0.0133333;1.00000
70;75;1.14667;0;-1.#IND0
70;75;1.14667;0.0133333;1.00000
70;75;1.22667;0;-1.#IND0
70;75;1.16;0;-1.#IND0
70;75;1.21333;0;-1.#IND0
70;75;1.21333;0.0133333;1.00000
70;75;1.21333;0.0133333;1.00000
